Wifi does not work in one of the two buildings.	60
Hidden relaxation	80
Quirky	100
Comfortable stay	60
Good hotel in a nice location	100
Amazing property and amenities	100
Exceptional	100
Relaxing!	100
Lost its sparkle in recent years	60
Exceptional	100
Pleasant	67
Great old hotel to stay	92
Excellent	88
Old World Charm in Perfect Location	100
Pleasant	67
Would I stay here again?	58
Stayed for my wedding night	100
Easy access by public transportation	75
1 night visit - satisfactory	60
Nice room	88
Decent Overnight Stop	60
Excellent service by one quarter of the staff; OK hotel	80
Perfect location for the Nurburgring.	96
Great spot	100
Decent hotel, good value, a little noisy	80
We had a brilliant time	67
Location location location, but no thrills	60
Very good hotel .. I highly recommend this hotel	96
Another perfect stay thanks to the wonderfully gracious and friendly service of the Executive Lounge Staff	100
Best stay	100
Convenient location but nothing more	40
One night too many	20
Easy to locate & situated at the heart of the city	100
Good	79
Fabulously updated classic old world style hotel.	100
Very Good	83
Lovely hotel	80
Not for Families	20
perfect price is compensated	100
Outdated	54
Great hotel!	100
Excellent	88
One of the best in Dubai!	100
Great stay and amazing deal	100
The unforgotten moment	100
Good motel for the price.	80
Excellent	88
Wonderful	92
Nice resort. Too large for me -- careful don't get injured they won't help you when you really need it	60
Good	75
Good	79
Excellent	88
Perfect stay	100
meh : /	42
Okay	58
Pleasantly surprised!	80
Great hotel in Lisbon	100
Good hotel with poor free wifi	60
Very nice	100
Great Location Yet Suboptimal Guest Experienceence	46
Cold bedrooms	80
Stunning views from both sides	92
Don't Miss This Deal	100
Great Apartment hotel!	100
Pleasant	67
Great boutique hotel	100
Hotel Corso Padova	60
Lovely stay	100
Staff that goes out of their way!	100
It was easy to get to just off the interstate, nice restaurants close by, room was nice and clean.	83
Luxury hotel in heart of Cairns	92
5 days to Amorgos	100
Great Value	88
An oasis of civility at Hilton Hotel Dubai - Jumeirah Beach	100
Good	75
Great hotel in Rome!	80
Overpriced, unclean, poor service	50
Exceptional	100
Worst experience ever!  Do not stay here....	20
Oasis	100
Nice property	92
Great hotel	100
David and Robyn	100
Good	71
Relaxing place	100
Nice hotel - good walking distance to events	80
Very pleasant	71
Girls night	80
Great place to stay	100
Perfect boutique experience on a budget.	100
Uninviting	38
Clean and friendly hotel	60
Exceptional	100
Good	71
Awesome	96
Convenient location	80
Good place to stay	75
Perfect Location	100
Loved the hotel!	100
Wonderful	90
Close to airport	60
Room Unpleasant Bad Smell n Poor location	60
Great place to take your Nan.	92
Convenient location	60
Fun in NOLA	100
Cracovia again	75
Great place to explore Fussen and castles	100
Honeymoon 1st Stop	80
Fantastic and unforgettable beautiful hotel	100
Limerick City Hotel	80
Great Week with the nicest beach, food and entertainement team!!!	80
Nice Hotel	100
Great vacay!	100
Superb Staff	100
Great hotel a few steps from the orthodox church	100
Great location comfortable spacious rooms	79
Rooms are all new!	80
Great place to stay	100
No	79
Excellent Accommodations and Service	100
cliff top boutique hotel	79
Excellent service with lovely, friendly and helpful staff.... really enjoyed my staying in Miam	100
Really nice place to stay. Worth the money paid.	80
Disappointing	46
Great location	100
Highly not recommended	20
This is a hidden gem of a place	96
Best in orlando	100
SLEPT SHOWER	92
Disappointing	42
My Home away from home	100
Wonderful	92
Exceptional	96
Exceptional	100
Great Stay	100
the place is getting very run down. Big stains on carpet...	60
Motel 6	75
It was very relaxing and a great getaway. Will come back for sure.	100
Very Poor	29
AWESOME VACATION! Exceeded expectations!	100
Great stay and owners couldn't have been more helpful	100
Frustratingly average experience.	63
Very nice resort!	100
The perfect location	79
Central  location and access to everything,shops,r	96
Excellent	88
Not satisfied	40
Great location	60
Very Good	83
Small piece of paradise	100
Good	75
Get away	100
Great stay!!!	80
Personal	80
Very good	80
Great deal at a nice hotel	96
Very Good	83
Pazza Erbe Verona	100
Calm and Quiet in Beautiful Lund	100
Great hotel in great location. Bad time for construction though.	83
Excellent location.Could not fault the experience.	96
Good	68
Conrad Bosphorus	80
Protect yourself and your valuables items because Hawthorne won't	33
Perfect shopping location	100
Good for the price and area	60
Good choice in Armidale	100
Good location but that's about it!	63
Value for money hotel	80
Great place	100
Memorable trip to Washington	92
Unexpected charm	92
Overrated and loud	60
College orientation	80
Wonderful	92
Good location, nice park around hotel	54
Excellent hotel	100
Good	79
Excellent stay and convenient!	100
GREAT location. Beautiful hotel, though not perfect!	88
Good breakfast close to airport	83
Perfect stopover on the way to the south.	92
It's not what it seems	54
Cheap room	67
It was just right for one night.	80
Poor	33
Good	79
Decent Stay at Double Tree Hilton Goa	80
Super location for a short break near beach and town	88
Wedding weekend	100
Kelowna shopping	96
So so.	42
Great value for money , would stay again ( if the air con was improved)	88
Wonderful hotel.  Great staff.	100
Exceptional	100
Great staff. Room not so much.	40
very good hotel	100
I wouldn't return.	42
This is not a Plus at all should be downgraded	54
Near Cleveland clinic	79
We loved every minute of our short stay.	100
Excellent place for tourists to be able to experience creatures up close and personal.	75
More than was expectec	100
Great stay	88
Short theme park trip	100
Exceptional	96
Exceptional	100
Location, Location, and Quiet	92
Great pub in Haworth	96
Brilliant stay	100
Clean and convenient	100
Dated property. In desperate need of upgrades and renovations.	40
Fair	50
Exceptional	96
Exceptional	100
Excellent value for the price of the room	83
Michigan Trip	60
Location, location, location.	100
Good	79
Great For Price	80
Wonderful	92
Exceptional	96
Not the best hotel we've been to.	58
Great location, friendly & professional staff	100
Perfect and exactly what I expected	96
Disappointing and a little dangerous	38
AMAZING	100
3nights florence	88
enjoyable	75
Will return!	88
Good	75
The best	100
No working wifi	71
Very comfortable hotel by Twelve Oaks Mall	80
Business Trip	60
Don't come here. Believe me	33
Great hotel by the ocean	100
Stay at this hotel. Excellent!	100
Very Good	83
Good value.	100
Exceptional	96
Good	79
Good hotel	80
Convenient location to the old town	96
Fair	54
Exceptional	100
Nice hotel amazing animation	100
One night stay	60
Liked it, didn't love it	80
Exceptional	100
Perfect hotel at nice location	81
Great Value for Money. Nicely designed beachfront hotel.	80
Excellent hotel for a weekend break in Valencia!	96
Wonderful experience	80
Ok, for the location..	60
Beautiful property in a surfer's paradise	83
Good	71
VERY HANDY TO SKYBUS AND VERY COMFORTABLE	100
Beautiful city centre hotel, close to ancient rome	80
Lovely	80
Great hotel on the beach	75
Great Hostel	100
It was ok	71
Solo stay	80
What you pay is what you get...	79
Will not come again	33
Avoid	38
Excellent and great value for money	100
The name (Comfort Inn) sums it up perfectly!	96
An excellent place to stay as a lone walker exploring the moors. Safe, comfortable and good food.	96
Nice stay	80
Good for a short stay	75
Tough to beat for the price	100
Very friendly place with great traditional pub food, excellent value for money B&B	88
Best family holiday.	100
Great stay	100
OZO Hotel experience	100
The nice rest in the hills.	100
Two day holiday break	96
A hidden gem in an unspoilt area of natural beauty...	96
Great hotel	96
Okay	58
Clean extremely friendly staff	88
Very pleasant	100
Does the job with a smile.	83
Poor	33
Disappointing hotel.	46
Useless lazy staff and manager	20
City centre hotel  poor value for money.	63
Fantastic	100
Excellent	88
No view don't believe their titles  the pics I included are my view	42
Good	75
Nice, quiet boutique hotel in the town centre	100
Stunning view of Positano	88
Good experience.	79
Great Hotel	100
Very Good	80
Peaceful	100
Ultimate Experience	100
Det var et kort ophold men vi mødte venligt personale og var meget tilfredse med hotellet.	71
Pleasant	63
Superb Break in the Sun	80
Good journey	75
AMAZING HOTEL 5* PLUS	100
Excellent Locations	80
Beautiful hotel in great location	100
Great Place to stay !	92
Classic Marriott hospitality	100
Perfect location.	83
Ganz Cozy + Vintage!	71
A great stay for a family holiday...	100
Lovely clean hotel	80
Very happy	100
Good hotel	92
Generally very pleasant becos of staff	79
Delightful hotel	100
Amazing time at Catalonia	80
Just for the night.	60
Nice hotel but....	60
Great place to spend time with your dog and family, but bring your stair climbing shoes.	80
Delicious breakfast	100
Lovely hotel beginning to feel a little tired though	75
Not ready for families...	63
Very Grateful	100
Not what we look for in a Hyatt Place	40
Room at the top	75
Nice	100
The room was  very  comfortable  and value  for  money	100
Fantastic experience, clean , efficient sort of accomodation.	88
Amazing Experience	100
Nice place, food nice little costly	67
Without insulation for noise	83
Great hotel, good location, well worth a visit!	100
Superb	100
Wonderful	92
First Class All Around	100
Point a	100
Good	71
a nasty bathroom and flithy beds as well	33
Excellent stay	100
clean and spacious	80
Good	75
Second visit even better. Amazing.	100
Wonderful	92
Needs Maintenance	40
elite resort spa bahrain	100
Fair	54
5 unforgettable days at the Great hotel	100
Good basic staple.	92
great place to stay.	100
same pair of room key cards given to checked-in guests	54
Do not waste your vacation here...	40
Family  trip	92
Exceptional	96
Would recommend	80
Best place to stay in Miami!! Close to just about everything..	100
Pleasant stay	100
Not a good one for sure!	20
Santa Monica Vacation	60
Good	71
Good hotel in good location.	92
Brilliant holiday	100
Excellent	88
Wonderful as ever	100
Very convenient, value for money	96
Excellent location with great price	100
Once you go Glamping you never go back to tenting!	100
Great hotel	100
Ideal location for a short stay.	92
Exceptional	100
Perfect Birmingham experience	100
Just about fine property	71
Location and facilities outstanding for money paid	100
My fave place n him too	100
Exceptional	96
Old hotel but room was adequate	60
Overall A Nice Stay	79
I love my stay in San Juan.	83
Vacation	100
Great apartment, great views, great staff	100
Awesome place to stay!	100
Exceptional	100
Fair	54
Great stay at crowne plaza the city	100
Good value for your money on a business trip	83
Loved it!	100
Comfy, cozy and compact	75
Exceptional	100
Holidays	100
Exceptional	100
Great place	83
Magnificent - with service to match. Worth every penny	100
Old palace	75
THE BEST EVER TEAM IN "DREAM OF ZANZIBAR RESORT!	100
Fair	54
Tiny, nice LODGE	96
Fair	50
Exceptional	100
Basic and disappointing.	54
Excellent value for money smack in the center og Geilo	96
Functional and comfotrable stay.	79
Honeymoon	60
Can't get much closer to Zion	80
Excellent value	100
This is the cleanest 4* hotel I've ever been to!	96
Wonderful location and fantastic staff	96
Acceptable	60
Good resort for Families who want All Inclusive for a fair price	100
great trip	100
Great Stop off	100
Wonderful	92
Very nice hotel in the downtown area.	100
Bike Tour	96
best to avoid	29
Good hotel but not 24 hours check in	80
Worst experience ever	33
"perfect"	100
No thanks	63
Best place in Moggio Udinese to stay	100
Disappointing	42
It was ok,  the room should of been cleaned better	63
Excellent	88
Affordable luxury	100
Value for money with some improvements needed	80
The UK tour	67
Very Poor	25
Good	71
Great location downtown	92
Good	75
Small room for 4	80
did what we needed for this trip	75
I will come back	92
Perfect stay	100
Best place	100
Nice place for overnight	80
Don't get suckered	20
Exceptional	96
Worse Hotel in 30 years of travel	20
What a rip off!	20
No Sleep	40
Best 4th of July	100
